ts_iso,target,rtt_ms
2026-03-18T17:35:27.008131+00:00,192.168.1.85,1.23
2026-03-18T17:35:27.209256+00:00,192.168.1.85,1.02
2026-03-18T17:35:27.410112+00:00,192.168.1.85,0.91
2026-03-18T17:35:27.616205+00:00,192.168.1.85,1.13
2026-03-18T17:35:27.816649+00:00,192.168.1.85,1.22
2026-03-18T17:35:28.017251+00:00,192.168.1.85,1.1
2026-03-18T17:35:28.219060+00:00,192.168.1.85,1.73
2026-03-18T17:35:28.420257+00:00,192.168.1.85,1.86
2026-03-18T17:35:28.622040+00:00,192.168.1.85,2.03
2026-03-18T17:35:28.821808+00:00,192.168.1.85,1.5
2026-03-18T17:35:29.023434+00:00,192.168.1.85,2.01
2026-03-18T17:35:29.224996+00:00,192.168.1.85,1.88
2026-03-18T17:35:29.426690+00:00,192.168.1.85,2.38
2026-03-18T17:35:29.627504+00:00,192.168.1.85,2.34
2026-03-18T17:35:29.831229+00:00,192.168.1.85,2.14
2026-03-18T17:35:30.032150+00:00,192.168.1.85,2.31
2026-03-18T17:35:30.233379+00:00,192.168.1.85,2.33
2026-03-18T17:35:30.434786+00:00,192.168.1.85,2.25
2026-03-18T17:35:30.636263+00:00,192.168.1.85,2.54
2026-03-18T17:35:30.837608+00:00,192.168.1.85,2.32
2026-03-18T17:35:31.039061+00:00,192.168.1.85,2.36
2026-03-18T17:35:31.240049+00:00,192.168.1.85,2.45
2026-03-18T17:35:31.443474+00:00,192.168.1.85,2.28
2026-03-18T17:35:31.647623+00:00,192.168.1.85,2.36
2026-03-18T17:35:31.849259+00:00,192.168.1.85,2.42
2026-03-18T17:35:32.049426+00:00,192.168.1.85,1.64
2026-03-18T17:35:32.249835+00:00,192.168.1.85,1.09
2026-03-18T17:35:32.451812+00:00,192.168.1.85,1.53
2026-03-18T17:35:32.653588+00:00,192.168.1.85,1.63
2026-03-18T17:35:32.855584+00:00,192.168.1.85,2.29
2026-03-18T17:35:33.058196+00:00,192.168.1.85,2.47
2026-03-18T17:35:33.259893+00:00,192.168.1.85,2.38
2026-03-18T17:35:33.461767+00:00,192.168.1.85,2.43
2026-03-18T17:35:33.662399+00:00,192.168.1.85,2.05
2026-03-18T17:35:33.862653+00:00,192.168.1.85,1.83
2026-03-18T17:35:34.064103+00:00,192.168.1.85,1.87
2026-03-18T17:35:34.264297+00:00,192.168.1.85,1.89
2026-03-18T17:35:34.464756+00:00,192.168.1.85,2.07
2026-03-18T17:35:34.666671+00:00,192.168.1.85,2.32
2026-03-18T17:35:34.868384+00:00,192.168.1.85,2.33
2026-03-18T17:35:35.069498+00:00,192.168.1.85,2.32
2026-03-18T17:35:35.270031+00:00,192.168.1.85,1.95
2026-03-18T17:35:35.470514+00:00,192.168.1.85,2.05
2026-03-18T17:35:35.671567+00:00,192.168.1.85,2.38
2026-03-18T17:35:35.872865+00:00,192.168.1.85,2.26
2026-03-18T17:35:36.076449+00:00,192.168.1.85,2.37
2026-03-18T17:35:36.280520+00:00,192.168.1.85,2.29
2026-03-18T17:35:36.482145+00:00,192.168.1.85,2.06
2026-03-18T17:35:36.683326+00:00,192.168.1.85,2.34
2026-03-18T17:35:36.884781+00:00,192.168.1.85,2.49
2026-03-18T17:35:37.085659+00:00,192.168.1.85,2.29
2026-03-18T17:35:37.291686+00:00,192.168.1.85,2.42
2026-03-18T17:35:37.492764+00:00,192.168.1.85,2.31
2026-03-18T17:35:37.693665+00:00,192.168.1.85,2.1
2026-03-18T17:35:37.894208+00:00,192.168.1.85,2.0
2026-03-18T17:35:38.095848+00:00,192.168.1.85,2.2
2026-03-18T17:35:38.296772+00:00,192.168.1.85,2.3
2026-03-18T17:35:38.498679+00:00,192.168.1.85,2.34
2026-03-18T17:35:38.699378+00:00,192.168.1.85,1.92
2026-03-18T17:35:38.899307+00:00,192.168.1.85,1.27
2026-03-18T17:35:39.100538+00:00,192.168.1.85,1.44
2026-03-18T17:35:39.301978+00:00,192.168.1.85,1.52
2026-03-18T17:35:39.503612+00:00,192.168.1.85,2.09
2026-03-18T17:35:39.704050+00:00,192.168.1.85,1.81
2026-03-18T17:35:39.905807+00:00,192.168.1.85,2.32
2026-03-18T17:35:40.106532+00:00,192.168.1.85,2.06
2026-03-18T17:35:40.307308+00:00,192.168.1.85,1.67
2026-03-18T17:35:40.510074+00:00,192.168.1.85,2.66
2026-03-18T17:35:40.712035+00:00,192.168.1.85,1.91
2026-03-18T17:35:40.912816+00:00,192.168.1.85,1.83
2026-03-18T17:35:41.115760+00:00,192.168.1.85,2.24
2026-03-18T17:35:41.317415+00:00,192.168.1.85,2.3
2026-03-18T17:35:41.519423+00:00,192.168.1.85,2.29
2026-03-18T17:35:41.720837+00:00,192.168.1.85,2.02
2026-03-18T17:35:41.922745+00:00,192.168.1.85,2.4
2026-03-18T17:35:42.125019+00:00,192.168.1.85,1.61
2026-03-18T17:35:42.324550+00:00,192.168.1.85,1.24
2026-03-18T17:35:42.525133+00:00,192.168.1.85,1.14
2026-03-18T17:35:42.725508+00:00,192.168.1.85,1.1
2026-03-18T17:35:42.930782+00:00,192.168.1.85,0.943
2026-03-18T17:35:43.137288+00:00,192.168.1.85,1.76
2026-03-18T17:35:43.338769+00:00,192.168.1.85,2.03
2026-03-18T17:35:43.544377+00:00,192.168.1.85,2.14
2026-03-18T17:35:43.745980+00:00,192.168.1.85,2.35
2026-03-18T17:35:43.947903+00:00,192.168.1.85,2.22
2026-03-18T17:35:44.152509+00:00,192.168.1.85,1.8
2026-03-18T17:35:44.359119+00:00,192.168.1.85,2.01
2026-03-18T17:35:44.559781+00:00,192.168.1.85,1.64
2026-03-18T17:35:44.761311+00:00,192.168.1.85,1.79
2026-03-18T17:35:44.962562+00:00,192.168.1.85,1.85
2026-03-18T17:35:45.163513+00:00,192.168.1.85,1.74
2026-03-18T17:35:45.365248+00:00,192.168.1.85,1.78
2026-03-18T17:35:45.569747+00:00,192.168.1.85,2.49
2026-03-18T17:35:45.771073+00:00,192.168.1.85,2.17
2026-03-18T17:35:45.972502+00:00,192.168.1.85,2.24
2026-03-18T17:35:46.173492+00:00,192.168.1.85,2.32
2026-03-18T17:35:46.376507+00:00,192.168.1.85,2.23
2026-03-18T17:35:46.577467+00:00,192.168.1.85,2.01
2026-03-18T17:35:46.778021+00:00,192.168.1.85,2.03
2026-03-18T17:35:46.981271+00:00,192.168.1.85,2.08
2026-03-18T17:35:47.180572+00:00,192.168.1.85,1.05
2026-03-18T17:35:47.381737+00:00,192.168.1.85,1.27
2026-03-18T17:35:47.583550+00:00,192.168.1.85,2.18
2026-03-18T17:35:47.784028+00:00,192.168.1.85,1.66
2026-03-18T17:35:47.989716+00:00,192.168.1.85,2.48
2026-03-18T17:35:48.192801+00:00,192.168.1.85,2.38
2026-03-18T17:35:48.393813+00:00,192.168.1.85,2.33
2026-03-18T17:35:48.594428+00:00,192.168.1.85,2.12
2026-03-18T17:35:48.796071+00:00,192.168.1.85,2.36
2026-03-18T17:35:48.997016+00:00,192.168.1.85,2.03
2026-03-18T17:35:49.197359+00:00,192.168.1.85,1.91
2026-03-18T17:35:49.398428+00:00,192.168.1.85,2.07
2026-03-18T17:35:49.598041+00:00,192.168.1.85,1.04
2026-03-18T17:35:49.798638+00:00,192.168.1.85,1.13
2026-03-18T17:35:50.000035+00:00,192.168.1.85,1.86
2026-03-18T17:35:50.201234+00:00,192.168.1.85,1.82
2026-03-18T17:35:50.403248+00:00,192.168.1.85,2.17
2026-03-18T17:35:50.605319+00:00,192.168.1.85,2.37
2026-03-18T17:35:50.806618+00:00,192.168.1.85,2.36
2026-03-18T17:35:51.008713+00:00,192.168.1.85,2.32
2026-03-18T17:35:51.209885+00:00,192.168.1.85,2.32
2026-03-18T17:35:51.411577+00:00,192.168.1.85,2.33
2026-03-18T17:35:51.613358+00:00,192.168.1.85,2.18
2026-03-18T17:35:51.814748+00:00,192.168.1.85,2.55
2026-03-18T17:35:52.016794+00:00,192.168.1.85,2.36
2026-03-18T17:35:52.217626+00:00,192.168.1.85,2.33
2026-03-18T17:35:52.419634+00:00,192.168.1.85,2.27
2026-03-18T17:35:52.620734+00:00,192.168.1.85,2.34
2026-03-18T17:35:52.822902+00:00,192.168.1.85,2.55
2026-03-18T17:35:53.024323+00:00,192.168.1.85,2.22
2026-03-18T17:35:53.225479+00:00,192.168.1.85,2.33
2026-03-18T17:35:53.427209+00:00,192.168.1.85,2.3
2026-03-18T17:35:53.628458+00:00,192.168.1.85,2.36
2026-03-18T17:35:53.829864+00:00,192.168.1.85,2.38
2026-03-18T17:35:54.031030+00:00,192.168.1.85,2.27
2026-03-18T17:35:54.232085+00:00,192.168.1.85,1.76
2026-03-18T17:35:54.434005+00:00,192.168.1.85,2.09
2026-03-18T17:35:54.635021+00:00,192.168.1.85,1.64
2026-03-18T17:35:54.837571+00:00,192.168.1.85,1.93
2026-03-18T17:35:55.038084+00:00,192.168.1.85,1.73
2026-03-18T17:35:55.239488+00:00,192.168.1.85,1.88
2026-03-18T17:35:55.441078+00:00,192.168.1.85,2.09
2026-03-18T17:35:55.645605+00:00,192.168.1.85,2.23
2026-03-18T17:35:55.850001+00:00,192.168.1.85,1.72
2026-03-18T17:35:56.056366+00:00,192.168.1.85,2.4
2026-03-18T17:35:56.256544+00:00,192.168.1.85,1.71
2026-03-18T17:35:56.458822+00:00,192.168.1.85,2.56
2026-03-18T17:35:56.664430+00:00,192.168.1.85,2.37
2026-03-18T17:35:56.868084+00:00,192.168.1.85,1.71
2026-03-18T17:35:57.070507+00:00,192.168.1.85,2.43
2026-03-18T17:35:57.270301+00:00,192.168.1.85,1.03
2026-03-18T17:35:57.470646+00:00,192.168.1.85,1.06
2026-03-18T17:35:57.671952+00:00,192.168.1.85,1.36
2026-03-18T17:35:57.873638+00:00,192.168.1.85,2.08
2026-03-18T17:35:58.073138+00:00,192.168.1.85,1.29
2026-03-18T17:35:58.274001+00:00,192.168.1.85,1.01
2026-03-18T17:35:58.474428+00:00,192.168.1.85,1.04
2026-03-18T17:35:58.674712+00:00,192.168.1.85,1.08
2026-03-18T17:35:58.876314+00:00,192.168.1.85,1.31
2026-03-18T17:35:59.077551+00:00,192.168.1.85,1.1
2026-03-18T17:35:59.278619+00:00,192.168.1.85,0.989
2026-03-18T17:35:59.479696+00:00,192.168.1.85,1.52
2026-03-18T17:35:59.681421+00:00,192.168.1.85,1.74
2026-03-18T17:35:59.883445+00:00,192.168.1.85,2.31
2026-03-18T17:36:00.085186+00:00,192.168.1.85,1.19
2026-03-18T17:36:00.286816+00:00,192.168.1.85,1.36
2026-03-18T17:36:00.488450+00:00,192.168.1.85,1.59
2026-03-18T17:36:00.690096+00:00,192.168.1.85,1.25
2026-03-18T17:36:00.891596+00:00,192.168.1.85,1.82
2026-03-18T17:36:01.093131+00:00,192.168.1.85,1.97
2026-03-18T17:36:01.296284+00:00,192.168.1.85,1.91
2026-03-18T17:36:01.497428+00:00,192.168.1.85,1.98
2026-03-18T17:36:01.698541+00:00,192.168.1.85,2.11
2026-03-18T17:36:01.899627+00:00,192.168.1.85,1.64
2026-03-18T17:36:02.102074+00:00,192.168.1.85,2.22
2026-03-18T17:36:02.301555+00:00,192.168.1.85,1.15
2026-03-18T17:36:02.503493+00:00,192.168.1.85,2.32
2026-03-18T17:36:02.703060+00:00,192.168.1.85,1.31
2026-03-18T17:36:02.904128+00:00,192.168.1.85,1.36
2026-03-18T17:36:03.105466+00:00,192.168.1.85,1.53
2026-03-18T17:36:03.306801+00:00,192.168.1.85,1.23
2026-03-18T17:36:03.508503+00:00,192.168.1.85,1.36
2026-03-18T17:36:03.709565+00:00,192.168.1.85,1.33
2026-03-18T17:36:03.911420+00:00,192.168.1.85,1.64
2026-03-18T17:36:04.113008+00:00,192.168.1.85,1.88
2026-03-18T17:36:04.315339+00:00,192.168.1.85,2.33
2026-03-18T17:36:04.517915+00:00,192.168.1.85,2.32
2026-03-18T17:36:04.719093+00:00,192.168.1.85,1.92
2026-03-18T17:36:04.920665+00:00,192.168.1.85,2.33
2026-03-18T17:36:05.121664+00:00,192.168.1.85,2.32
2026-03-18T17:36:05.321881+00:00,192.168.1.85,1.81
2026-03-18T17:36:05.524367+00:00,192.168.1.85,2.26
2026-03-18T17:36:05.728337+00:00,192.168.1.85,2.38
2026-03-18T17:36:05.931834+00:00,192.168.1.85,1.75
2026-03-18T17:36:06.133785+00:00,192.168.1.85,1.99
2026-03-18T17:36:06.335064+00:00,192.168.1.85,2.21
2026-03-18T17:36:06.535458+00:00,192.168.1.85,1.79
2026-03-18T17:36:06.736873+00:00,192.168.1.85,1.93
2026-03-18T17:36:06.937184+00:00,192.168.1.85,1.9
2026-03-18T17:36:07.137618+00:00,192.168.1.85,1.79
2026-03-18T17:36:07.340116+00:00,192.168.1.85,2.27
2026-03-18T17:36:07.541204+00:00,192.168.1.85,2.24
2026-03-18T17:36:07.742917+00:00,192.168.1.85,1.78
2026-03-18T17:36:07.945833+00:00,192.168.1.85,2.33
2026-03-18T17:36:08.147289+00:00,192.168.1.85,2.27
2026-03-18T17:36:08.348002+00:00,192.168.1.85,1.75
2026-03-18T17:36:08.550060+00:00,192.168.1.85,2.36
2026-03-18T17:36:08.751646+00:00,192.168.1.85,2.22
2026-03-18T17:36:08.953092+00:00,192.168.1.85,2.01
2026-03-18T17:36:09.154783+00:00,192.168.1.85,2.36
2026-03-18T17:36:09.356113+00:00,192.168.1.85,2.35
2026-03-18T17:36:09.556458+00:00,192.168.1.85,1.68
2026-03-18T17:36:09.758483+00:00,192.168.1.85,2.12
2026-03-18T17:36:09.959327+00:00,192.168.1.85,2.37
2026-03-18T17:36:10.160153+00:00,192.168.1.85,1.85
2026-03-18T17:36:10.363187+00:00,192.168.1.85,2.0
2026-03-18T17:36:10.564177+00:00,192.168.1.85,2.25
2026-03-18T17:36:10.765136+00:00,192.168.1.85,1.78
2026-03-18T17:36:10.967476+00:00,192.168.1.85,1.96
2026-03-18T17:36:11.167840+00:00,192.168.1.85,1.88
2026-03-18T17:36:11.368270+00:00,192.168.1.85,1.77
2026-03-18T17:36:11.570251+00:00,192.168.1.85,1.83
2026-03-18T17:36:11.772437+00:00,192.168.1.85,1.99
2026-03-18T17:36:11.973304+00:00,192.168.1.85,2.26
2026-03-18T17:36:12.172615+00:00,192.168.1.85,1.14
2026-03-18T17:36:12.373605+00:00,192.168.1.85,1.26
2026-03-18T17:36:12.573794+00:00,192.168.1.85,0.966
2026-03-18T17:36:12.777091+00:00,192.168.1.85,1.56
2026-03-18T17:36:12.977568+00:00,192.168.1.85,1.21
2026-03-18T17:36:13.183263+00:00,192.168.1.85,2.44
2026-03-18T17:36:13.384052+00:00,192.168.1.85,2.11
2026-03-18T17:36:13.585236+00:00,192.168.1.85,2.38
2026-03-18T17:36:13.791121+00:00,192.168.1.85,2.27
2026-03-18T17:36:13.992890+00:00,192.168.1.85,2.2
2026-03-18T17:36:14.192707+00:00,192.168.1.85,1.44
2026-03-18T17:36:14.394574+00:00,192.168.1.85,2.14
2026-03-18T17:36:14.595813+00:00,192.168.1.85,2.21
2026-03-18T17:36:14.797066+00:00,192.168.1.85,1.71
2026-03-18T17:36:14.999094+00:00,192.168.1.85,2.23
2026-03-18T17:36:15.199913+00:00,192.168.1.85,2.24
2026-03-18T17:36:15.400296+00:00,192.168.1.85,2.08
2026-03-18T17:36:15.601335+00:00,192.168.1.85,1.96
2026-03-18T17:36:15.804088+00:00,192.168.1.85,2.32
2026-03-18T17:36:16.004671+00:00,192.168.1.85,2.27
2026-03-18T17:36:16.205201+00:00,192.168.1.85,2.0
2026-03-18T17:36:16.405767+00:00,192.168.1.85,1.9
2026-03-18T17:36:16.606129+00:00,192.168.1.85,1.75
2026-03-18T17:36:16.807620+00:00,192.168.1.85,2.04
2026-03-18T17:36:17.011596+00:00,192.168.1.85,2.22
2026-03-18T17:36:17.210761+00:00,192.168.1.85,0.973
2026-03-18T17:36:17.412421+00:00,192.168.1.85,1.38
2026-03-18T17:36:17.614416+00:00,192.168.1.85,2.27
2026-03-18T17:36:17.814177+00:00,192.168.1.85,1.42
2026-03-18T17:36:18.016419+00:00,192.168.1.85,2.4
2026-03-18T17:36:18.217189+00:00,192.168.1.85,2.29
2026-03-18T17:36:18.418481+00:00,192.168.1.85,1.54
2026-03-18T17:36:18.620750+00:00,192.168.1.85,2.37
2026-03-18T17:36:18.822587+00:00,192.168.1.85,2.4
2026-03-18T17:36:19.024082+00:00,192.168.1.85,2.23
2026-03-18T17:36:19.224842+00:00,192.168.1.85,2.13
2026-03-18T17:36:19.426085+00:00,192.168.1.85,2.21
2026-03-18T17:36:19.627230+00:00,192.168.1.85,2.48
2026-03-18T17:36:19.828659+00:00,192.168.1.85,2.15
2026-03-18T17:36:20.029715+00:00,192.168.1.85,2.4
2026-03-18T17:36:20.230741+00:00,192.168.1.85,2.23
2026-03-18T17:36:20.435903+00:00,192.168.1.85,2.37
2026-03-18T17:36:20.637874+00:00,192.168.1.85,2.48
2026-03-18T17:36:20.838273+00:00,192.168.1.85,1.95
2026-03-18T17:36:21.038832+00:00,192.168.1.85,2.31
2026-03-18T17:36:21.239614+00:00,192.168.1.85,2.04
2026-03-18T17:36:21.440807+00:00,192.168.1.85,1.71
2026-03-18T17:36:21.642231+00:00,192.168.1.85,1.86
2026-03-18T17:36:21.844088+00:00,192.168.1.85,2.21
2026-03-18T17:36:22.045264+00:00,192.168.1.85,2.43
2026-03-18T17:36:22.246901+00:00,192.168.1.85,2.37
2026-03-18T17:36:22.447762+00:00,192.168.1.85,2.35
2026-03-18T17:36:22.648531+00:00,192.168.1.85,1.93
2026-03-18T17:36:22.850063+00:00,192.168.1.85,2.7
2026-03-18T17:36:23.051879+00:00,192.168.1.85,2.36
2026-03-18T17:36:23.253133+00:00,192.168.1.85,2.21
2026-03-18T17:36:23.454033+00:00,192.168.1.85,2.13
2026-03-18T17:36:23.655602+00:00,192.168.1.85,2.43
2026-03-18T17:36:23.856911+00:00,192.168.1.85,2.31
2026-03-18T17:36:24.057780+00:00,192.168.1.85,2.24
2026-03-18T17:36:24.258668+00:00,192.168.1.85,2.31
2026-03-18T17:36:24.459715+00:00,192.168.1.85,2.41
2026-03-18T17:36:24.660690+00:00,192.168.1.85,2.21
2026-03-18T17:36:24.861423+00:00,192.168.1.85,2.14
2026-03-18T17:36:25.062039+00:00,192.168.1.85,1.93
2026-03-18T17:36:25.263438+00:00,192.168.1.85,2.28
2026-03-18T17:36:25.463838+00:00,192.168.1.85,1.88
2026-03-18T17:36:25.664254+00:00,192.168.1.85,1.97
2026-03-18T17:36:25.863737+00:00,192.168.1.85,1.29
2026-03-18T17:36:26.067486+00:00,192.168.1.85,2.0
2026-03-18T17:36:26.267726+00:00,192.168.1.85,1.79
2026-03-18T17:36:26.469378+00:00,192.168.1.85,2.11
2026-03-18T17:36:26.671016+00:00,192.168.1.85,1.95
2026-03-18T17:36:26.871527+00:00,192.168.1.85,1.9
2026-03-18T17:36:27.073265+00:00,192.168.1.85,2.23
2026-03-18T17:36:27.273124+00:00,192.168.1.85,0.995
2026-03-18T17:36:27.473980+00:00,192.168.1.85,1.17
2026-03-18T17:36:27.674330+00:00,192.168.1.85,1.07
2026-03-18T17:36:27.875259+00:00,192.168.1.85,1.32
2026-03-18T17:36:28.076768+00:00,192.168.1.85,1.44
2026-03-18T17:36:28.279438+00:00,192.168.1.85,1.99
2026-03-18T17:36:28.481081+00:00,192.168.1.85,2.21
2026-03-18T17:36:28.682578+00:00,192.168.1.85,1.69
2026-03-18T17:36:28.884555+00:00,192.168.1.85,2.17
2026-03-18T17:36:29.085394+00:00,192.168.1.85,2.19
2026-03-18T17:36:29.286817+00:00,192.168.1.85,2.02
2026-03-18T17:36:29.487878+00:00,192.168.1.85,2.23
2026-03-18T17:36:29.693241+00:00,192.168.1.85,1.97
2026-03-18T17:36:29.894132+00:00,192.168.1.85,2.08
2026-03-18T17:36:30.095804+00:00,192.168.1.85,2.41
2026-03-18T17:36:30.296626+00:00,192.168.1.85,2.26
2026-03-18T17:36:30.497072+00:00,192.168.1.85,1.96
2026-03-18T17:36:30.697043+00:00,192.168.1.85,1.25
2026-03-18T17:36:30.898348+00:00,192.168.1.85,1.9
2026-03-18T17:36:31.099654+00:00,192.168.1.85,2.04
2026-03-18T17:36:31.299668+00:00,192.168.1.85,1.27
2026-03-18T17:36:31.500581+00:00,192.168.1.85,1.29
2026-03-18T17:36:31.701250+00:00,192.168.1.85,1.14
2026-03-18T17:36:31.901395+00:00,192.168.1.85,1.04
2026-03-18T17:36:32.102034+00:00,192.168.1.85,1.12
2026-03-18T17:36:32.302590+00:00,192.168.1.85,1.14
2026-03-18T17:36:32.507763+00:00,192.168.1.85,1.53
2026-03-18T17:36:32.709506+00:00,192.168.1.85,1.7
2026-03-18T17:36:32.911671+00:00,192.168.1.85,2.34
2026-03-18T17:36:33.113008+00:00,192.168.1.85,2.37
2026-03-18T17:36:33.314335+00:00,192.168.1.85,2.17
2026-03-18T17:36:33.515583+00:00,192.168.1.85,2.14
2026-03-18T17:36:33.717066+00:00,192.168.1.85,2.24
2026-03-18T17:36:33.918272+00:00,192.168.1.85,2.21
2026-03-18T17:36:34.119729+00:00,192.168.1.85,2.33
2026-03-18T17:36:34.321837+00:00,192.168.1.85,2.42
2026-03-18T17:36:34.527389+00:00,192.168.1.85,2.14
2026-03-18T17:36:34.728280+00:00,192.168.1.85,2.42
2026-03-18T17:36:34.928892+00:00,192.168.1.85,2.26
2026-03-18T17:36:35.130255+00:00,192.168.1.85,2.06
2026-03-18T17:36:35.330886+00:00,192.168.1.85,2.14
2026-03-18T17:36:35.533029+00:00,192.168.1.85,2.27
2026-03-18T17:36:35.733814+00:00,192.168.1.85,1.96
2026-03-18T17:36:35.936107+00:00,192.168.1.85,1.84
2026-03-18T17:36:36.139521+00:00,192.168.1.85,2.28
2026-03-18T17:36:36.343819+00:00,192.168.1.85,2.18
2026-03-18T17:36:36.544394+00:00,192.168.1.85,1.17
2026-03-18T17:36:36.746499+00:00,192.168.1.85,1.27
2026-03-18T17:36:36.951548+00:00,192.168.1.85,1.15
2026-03-18T17:36:37.153899+00:00,192.168.1.85,1.97
2026-03-18T17:36:37.354656+00:00,192.168.1.85,2.11
2026-03-18T17:36:37.555718+00:00,192.168.1.85,1.6
2026-03-18T17:36:37.760056+00:00,192.168.1.85,2.41
2026-03-18T17:36:37.961398+00:00,192.168.1.85,2.31
2026-03-18T17:36:38.163179+00:00,192.168.1.85,1.51
2026-03-18T17:36:38.365353+00:00,192.168.1.85,2.41
2026-03-18T17:36:38.566796+00:00,192.168.1.85,2.43
2026-03-18T17:36:38.767823+00:00,192.168.1.85,1.86
2026-03-18T17:36:38.969623+00:00,192.168.1.85,2.27
2026-03-18T17:36:39.171653+00:00,192.168.1.85,2.32
2026-03-18T17:36:39.373172+00:00,192.168.1.85,1.87
2026-03-18T17:36:39.575800+00:00,192.168.1.85,1.77
2026-03-18T17:36:39.778711+00:00,192.168.1.85,2.22
2026-03-18T17:36:39.982511+00:00,192.168.1.85,1.96
2026-03-18T17:36:40.185830+00:00,192.168.1.85,2.19
2026-03-18T17:36:40.386032+00:00,192.168.1.85,1.72
2026-03-18T17:36:40.587569+00:00,192.168.1.85,1.28
2026-03-18T17:36:40.789543+00:00,192.168.1.85,1.62
2026-03-18T17:36:40.991106+00:00,192.168.1.85,1.8
2026-03-18T17:36:41.191769+00:00,192.168.1.85,1.3
2026-03-18T17:36:41.393380+00:00,192.168.1.85,1.93
2026-03-18T17:36:41.593748+00:00,192.168.1.85,1.9
2026-03-18T17:36:41.794346+00:00,192.168.1.85,1.95
2026-03-18T17:36:41.994606+00:00,192.168.1.85,1.76
2026-03-18T17:36:42.195680+00:00,192.168.1.85,1.52
2026-03-18T17:36:42.397776+00:00,192.168.1.85,1.27
2026-03-18T17:36:42.598195+00:00,192.168.1.85,0.937
2026-03-18T17:36:42.800684+00:00,192.168.1.85,1.18
2026-03-18T17:36:43.001297+00:00,192.168.1.85,1.17
2026-03-18T17:36:43.204539+00:00,192.168.1.85,2.4
2026-03-18T17:36:43.405109+00:00,192.168.1.85,2.05
2026-03-18T17:36:43.605323+00:00,192.168.1.85,1.81
2026-03-18T17:36:43.807377+00:00,192.168.1.85,2.09
2026-03-18T17:36:44.007493+00:00,192.168.1.85,1.76
2026-03-18T17:36:44.211142+00:00,192.168.1.85,1.51
2026-03-18T17:36:44.416700+00:00,192.168.1.85,1.23
2026-03-18T17:36:44.618098+00:00,192.168.1.85,1.58
2026-03-18T17:36:44.818836+00:00,192.168.1.85,0.989
2026-03-18T17:36:45.021293+00:00,192.168.1.85,2.1
2026-03-18T17:36:45.220921+00:00,192.168.1.85,0.991
2026-03-18T17:36:45.423124+00:00,192.168.1.85,2.17
2026-03-18T17:36:45.624764+00:00,192.168.1.85,2.09
2026-03-18T17:36:45.825219+00:00,192.168.1.85,2.02
2026-03-18T17:36:46.026071+00:00,192.168.1.85,2.07
2026-03-18T17:36:46.226814+00:00,192.168.1.85,1.81
2026-03-18T17:36:46.428460+00:00,192.168.1.85,2.32
2026-03-18T17:36:46.632275+00:00,192.168.1.85,1.51
2026-03-18T17:36:46.833246+00:00,192.168.1.85,1.42
2026-03-18T17:36:47.034077+00:00,192.168.1.85,1.06
2026-03-18T17:36:47.234494+00:00,192.168.1.85,1.09
2026-03-18T17:36:47.435013+00:00,192.168.1.85,1.09
2026-03-18T17:36:47.635870+00:00,192.168.1.85,1.48
2026-03-18T17:36:47.836647+00:00,192.168.1.85,1.2
2026-03-18T17:36:48.037575+00:00,192.168.1.85,1.13
2026-03-18T17:36:48.240216+00:00,192.168.1.85,2.21
2026-03-18T17:36:48.443059+00:00,192.168.1.85,2.17
2026-03-18T17:36:48.643735+00:00,192.168.1.85,1.59
